PLAYER_NAME,GP,GS,MIN,FG,3P,FT,REB,AST,STL,TO,BLK,PF,PTS,EFF,A.S.G,P.O.M,F.T,S.T,T.T,F.T.D,S.T.D,Seasons,Playoffs,Finals,titles,Retired,H.O.F
Campy Russell,566,63,29.6,45.9,36.6,77.2,4.8,3.0,1.0,3.0,0.2,2.7,15.8,14.8,1.0,,,,,,,9,4,0,0,1.0,0.0
Cazzie Russell,817,0,27.2,46.4,--,82.7,3.8,2.2,0.8,1.0,0.1,2.1,15.1,13.6,1.0,,,,,,,12,8,1,1,1.0,0.0
D'Angelo Russell,402,338,29.3,42.1,35.9,77.7,3.6,5.5,1.1,2.8,0.3,1.9,17.8,15.8,1.0,,,,,,,6,1,0,0,0.0,0.0
Frank Russell,23,0,5.7,37.7,--,88.9,0.7,0.7,--,--,--,0.5,3.2,2.4,,,,,,,,1,0,0,0,1.0,0.0
Walker Russell,155,3,11.4,39.3,15.8,80.0,1.2,2.3,0.4,1.3,0.1,1.3,3.0,3.6,,,,,,,,6,1,1,0,1.0,0.0
Walker Russell,28,0,12.8,34.4,30.8,63.6,0.9,2.1,0.6,1.2,0.0,1.0,3.0,3.0,,,,,,,,1,0,0,0,1.0,0.0
Arvydas Sabonis,470,314,24.2,50.0,32.8,78.6,7.3,2.1,0.8,1.8,1.1,2.7,12.0,16.2,,,,,,,,7,7,0,0,1.0,1.0
Domantas Sabonis,402,262,28.3,53.3,32.1,72.8,9.1,3.5,0.7,2.3,0.4,3.0,14.2,19.9,1.0,,,,,,,5,4,0,0,0.0,0.0
Robert Sacre,189,35,14.5,43.6,0.0,67.1,3.1,0.7,0.3,0.5,0.6,1.8,4.2,5.7,,,,,,,,4,1,0,0,1.0,0.0
Ed Sadowski,229,0,--,35.4,--,69.7,--,1.8,--,--,--,3.9,15.6,5.3,,,1.0,0.0,0.0,,,4,3,0,0,1.0,0.0
Ken Sailors,276,0,--,32.9,--,71.2,2.0,2.8,--,--,--,3.7,12.6,5.2,,,0.0,1.0,0.0,,,5,1,0,0,1.0,0.0
John Salley,748,228,22.1,50.6,21.4,71.4,4.5,1.2,0.6,1.3,1.3,3.2,7.0,10.1,,,,,,,,11,9,5,4,1.0,0.0
John Salmons,895,429,26.4,43.1,36.6,79.9,2.9,2.4,0.8,1.3,0.3,1.9,9.3,9.5,,,,,,,,13,5,0,0,1.0,0.0
Kevin Salvadori,39,0,6.2,28.3,0.0,66.7,1.2,0.3,0.1,0.4,0.6,0.7,1.1,1.7,,,,,,,,2,0,0,0,1.0,0.0
Soumaila Samake,47,1,6.4,38.9,0.0,46.2,1.6,0.1,0.0,0.1,0.4,0.8,1.4,2.3,,,,,,,,2,0,0,0,1.0,0.0
Luka Samanic,36,5,9.9,43.0,29.4,57.6,2.2,0.6,0.2,0.6,0.3,1.4,3.8,4.2,,,,,,,,2,0,0,0,0.0,0.0
Cheikh Samb,22,0,5.2,25.0,0.0,44.4,1.4,0.0,0.2,0.2,0.5,0.7,1.0,1.5,,,,,,,,2,0,0,0,1.0,0.0
Brandon Sampson,14,2,15.3,46.7,37.9,66.7,1.1,0.7,0.6,0.9,0.2,1.4,5.1,4.4,,,,,,,,1,0,0,0,0.0,0.0
JaKarr Sampson,236,94,15.0,47.1,24.8,67.0,2.7,0.7,0.4,0.8,0.5,1.9,5.2,5.9,,,,,,,,6,2,0,0,0.0,0.0
Jamal Sampson,72,5,8.8,49.1,0.0,53.7,3.4,0.4,0.1,0.5,0.4,1.3,2.0,4.6,,,,,,,,5,0,0,0,1.0,0.0
Ralph Sampson,456,363,29.8,48.6,17.2,66.1,8.8,2.3,0.9,3.0,1.6,3.5,15.4,17.9,4.0,,0.0,1.0,0.0,,,9,4,1,0,1.0,1.0
Samardo Samuels,109,11,15.8,44.5,0.0,65.3,3.4,0.4,0.3,1.1,0.4,2.1,5.9,5.8,,,,,,,,3,0,0,0,0.0,0.0
Pepe Sánchez,38,0,4.9,27.3,0.0,100.0,0.6,1.3,0.4,0.2,0.0,0.6,0.5,2.0,,,,,,,,2,0,0,0,1.0,0.0
Frankie Sanders,69,0,9.6,43.0,0.0,82.2,1.9,1.0,0.5,1.1,0.1,1.3,5.1,4.6,,,,,,,,2,1,0,0,1.0,0.0
Jeff Sanders,55,0,8.4,39.5,0.0,60.9,1.9,0.5,0.3,0.6,0.2,1.2,2.0,2.7,,,,,,,,4,1,0,0,1.0,0.0
Larry Sanders,238,113,19.5,48.0,0.0,55.3,5.7,0.7,0.6,0.9,1.8,2.8,6.4,10.6,,,,,,,,6,1,0,0,1.0,0.0
Melvin Sanders,16,0,7.1,48.5,66.7,70.0,1.4,0.2,0.3,0.5,0.0,1.3,2.6,2.8,,,,,,,,1,0,0,0,1.0,0.0
Mike Sanders,648,209,19.1,48.2,22.1,76.9,3.0,1.4,0.7,1.1,0.3,2.6,8.0,8.2,,,,,,,,11,9,0,0,1.0,0.0
Satch Sanders,916,0,24.2,42.8,--,76.7,6.3,1.1,--,--,--,3.3,9.6,11.4,,,,,,0.0,1.0,13,11,8,8,1.0,0.0
Daniel Santiago,122,30,11.6,46.9,0.0,68.5,2.1,0.3,0.3,0.7,0.4,1.9,3.4,4.0,,,,,,,,4,2,0,0,1.0,0.0
Bob Santini,4,0,5.8,50.0,--,50.0,0.8,0.3,--,--,--,1.0,2.8,2.3,,,,,,,,1,0,0,0,1.0,0.0
Wayne Sappleton,33,0,9.0,47.1,0.0,41.2,2.3,0.2,0.2,0.6,0.1,1.5,2.9,3.1,,,,,,,,1,0,0,0,1.0,0.0
Dario Saric,356,205,25.2,44.1,35.7,83.8,5.9,2.0,0.6,1.6,0.2,2.1,11.7,13.1,,,,,,,,5,2,1,0,0.0,0.0
Olivier Sarr,2,0,7.0,33.3,0.0,100.0,2.5,0.0,0.0,0.0,1.0,0.5,2.0,4.5,,,,,,,,,,,,,0.0
Jason Sasser,14,0,7.7,41.2,33.3,50.0,1.1,0.3,0.4,0.3,0.0,1.1,2.1,2.1,,,,,,,,2,0,0,0,1.0,0.0
Jeryl Sasser,82,4,12.9,30.3,29.5,68.7,2.3,0.8,0.6,0.5,0.1,1.1,2.5,3.7,,,,,,,,2,1,0,0,1.0,0.0
Tomas Satoransky,365,172,22.4,46.7,35.6,81.9,2.9,4.0,0.8,1.3,0.2,1.7,7.0,10.3,,,,,,,,5,2,0,0,0.0,0.0
Kenny Satterfield,75,10,14.2,33.5,21.8,74.6,1.3,2.3,0.7,1.3,0.0,1.1,4.3,3.7,,,,,,,,2,0,0,0,1.0,0.0
Pep Saul,384,0,23.0,36.0,--,73.9,2.0,1.6,--,--,--,1.8,5.6,4.8,,,,,,,,6,5,4,4,1.0,0.0
Woody Sauldsberry,462,0,23.9,34.9,--,60.5,6.7,0.9,--,--,--,2.7,9.2,8.5,1.0,,,,,,,7,3,1,0,1.0,0.0
Fred Saunders,210,0,13.8,44.3,--,68.2,3.0,1.1,0.4,0.8,0.2,2.2,5.3,6.5,,,,,,,,4,1,0,0,1.0,0.0
Don Savage,17,0,10.2,24.2,--,68.6,1.8,0.8,--,--,--,1.7,3.2,2.4,,,,,,,,2,0,0,0,1.0,0.0
Predrag Savovic,27,0,9.5,31.2,15.4,72.4,0.9,0.8,0.5,0.8,0.0,1.2,3.1,1.9,,,,,,,,1,0,0,0,1.0,0.0
Alan Sawyer,33,0,--,37.0,--,86.0,3.7,0.8,--,--,--,2.3,6.6,6.3,,,,,,,,1,0,0,0,1.0,0.0
Brian Scalabrine,520,61,13.0,39.0,34.4,78.3,2.0,0.8,0.3,0.7,0.2,1.6,3.1,3.9,,,,,,,,11,6,3,0,1.0,0.0
Alex Scales,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1.0,0.0
DeWayne Scales,49,0,10.6,41.7,16.7,62.8,2.9,0.2,0.3,0.7,0.1,1.2,4.6,4.2,,,,,,,,3,0,0,0,1.0,0.0
Frank Schade,9,0,8.4,28.6,--,100.0,0.7,1.1,--,--,--,1.3,1.1,2.3,,,,,,,,1,0,0,0,1.0,0.0
Ben Schadler,37,0,--,19.8,--,76.9,--,0.2,--,--,--,1.1,1.5,-0.9,,,,,,,,1,1,0,0,1.0,0.0
Herm Schaefer,123,0,--,37.9,--,82.8,--,3.2,--,--,--,1.8,7.6,5.8,,,,,,,,2,2,2,2,1.0,0.0
Bob Schafer,65,0,11.5,29.8,--,77.7,1.3,1.0,--,--,--,1.4,4.2,2.6,,,,,,,,2,1,0,0,1.0,0.0
Jordan Schakel,2,0,7.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,,,,,,,,,,,,,0.0
Ben Scharnus,52,0,--,19.9,--,61.7,--,0.4,--,--,--,1.6,2.0,-0.7,,,,,,,,2,1,0,0,1.0,0.0
Marv Schatzman,34,0,--,24.7,--,58.0,--,1.1,--,--,--,1.4,3.4,0.0,,,,,,,,1,0,0,0,1.0,0.0
Fred Schaus,334,0,33.5,35.2,--,82.3,6.0,2.9,--,--,--,3.4,12.2,11.6,1.0,,0.0,1.0,0.0,,,5,5,0,0,1.0,0.0
Danny Schayes,1138,427,19.3,48.1,13.3,80.6,5.0,1.1,0.5,1.4,0.7,3.1,7.7,10.3,,,,,,,,18,12,0,0,1.0,0.0
Dolph Schayes,996,0,34.4,38.0,--,84.9,12.1,3.1,--,--,--,3.4,18.5,22.1,12.0,,6.0,6.0,0.0,,,15,14,3,1,1.0,1.0
Ossie Schectman,54,0,--,27.6,--,62.0,--,2.0,--,--,--,2.1,8.1,0.9,,,,,,,,1,0,0,0,1.0,0.0
Steve Scheffler,174,8,5.3,55.8,20.0,75.9,1.0,0.1,0.2,0.2,0.0,0.8,1.9,2.4,,,,,,,,7,4,0,0,1.0,0.0
Tom Scheffler,39,0,6.9,41.2,0.0,50.0,1.9,0.3,0.2,0.4,0.3,1.2,1.3,2.6,,,,,,,,1,1,0,0,1.0,0.0
Dave Schellhase,73,0,7.0,34.9,--,56.7,1.0,0.8,--,--,--,1.0,2.8,2.1,,,,,,,,2,2,0,0,1.0,0.0
Luke Schenscher,31,0,8.6,46.9,0.0,45.0,1.7,0.3,0.1,0.3,0.2,1.5,1.8,2.6,,,,,,,,2,1,0,0,1.0,0.0
Herb Scherer,32,0,13.9,28.9,--,59.2,2.4,0.7,--,--,--,2.5,3.6,2.8,,,,,,,,2,0,0,0,1.0,0.0
Dwayne Schintzius,217,33,9.0,40.4,12.5,63.8,2.5,0.4,0.1,0.5,0.5,1.5,2.7,3.8,,,,,,,,8,1,0,0,1.0,0.0
Dale Schlueter,586,0,16.4,49.7,--,67.8,5.2,1.6,0.3,1.5,0.4,2.3,5.3,9.7,,,,,,,,10,3,0,0,1.0,0.0
Otto Schnellbacher,43,0,--,33.2,--,66.9,--,1.5,--,--,--,2.5,6.4,2.5,,,,,,,,1,1,0,0,1.0,0.0
Dick Schnittker,364,0,20.1,37.9,--,82.5,3.8,1.3,--,--,--,2.8,8.3,8.5,,,,,,,,7,5,2,2,1.0,0.0
Russ Schoene,290,10,12.2,43.5,33.5,75.1,2.5,0.6,0.4,0.8,0.2,2.0,5.1,5.2,,,,,,,,4,3,0,0,1.0,0.0
Admiral Schofield,55,3,11.2,41.7,31.3,65.0,1.7,0.5,0.2,0.3,0.1,1.4,3.1,3.5,,,,,,,,,,,,,0.0
Dave Scholz,1,0,1.0,100.0,--,0.0,0.0,0.0,--,--,--,0.0,2.0,2.0,,,,,,,,1,0,0,0,1.0,0.0
Milt Schoon,103,0,--,34.2,--,60.5,--,0.9,--,--,--,2.6,6.0,1.8,,,,,,,,2,1,0,0,1.0,0.0
Detlef Schrempf,1136,524,29.6,49.1,38.4,80.3,6.2,3.4,0.8,2.0,0.3,3.0,13.9,16.6,3.0,1.0,0.0,0.0,1.0,,,16,14,0,0,1.0,0.0
Dennis Schröder,606,263,26.5,43.6,33.8,83.2,2.9,4.7,0.8,2.4,0.1,2.0,14.3,13.1,,,,,,,,8,7,0,0,0.0,0.0
Howie Schultz,173,0,16.7,27.1,--,71.1,3.1,1.7,--,--,--,3.0,5.3,3.6,,,,,,,,3,2,1,1,1.0,0.0
Dick Schulz,205,0,--,25.9,--,71.9,--,1.0,--,--,--,2.2,5.6,0.4,,,,,,,,4,3,2,1,1.0,0.0
John Schweitz,22,0,5.3,33.3,0.0,70.0,1.0,0.8,0.0,0.7,0.0,0.6,2.6,1.3,,,,,,,,2,0,0,0,1.0,0.0
Luis Scola,743,505,25.6,49.3,33.9,74.0,6.7,1.6,0.6,1.5,0.3,2.7,12.0,13.9,,,,,,,,10,4,0,0,1.0,0.0
Fred Scolari,534,0,26.4,32.1,--,81.8,2.7,2.6,--,--,--,2.8,11.3,6.3,2.0,,0.0,2.0,0.0,,,9,7,1,0,1.0,0.0
Alvin Scott,627,70,17.3,48.1,20.0,73.3,3.2,1.4,0.6,1.0,0.6,1.6,4.9,7.3,,,,,,,,8,8,0,0,1.0,0.0
Brent Scott,16,0,3.4,47.1,0.0,50.0,0.6,0.2,0.1,0.3,0.1,0.9,1.2,1.1,,,,,,,,1,0,0,0,1.0,0.0
Byron Scott,1073,717,28.1,48.2,37.0,83.3,2.8,2.5,1.1,1.5,0.3,1.9,14.1,12.9,,,,,,,,14,13,6,3,1.0,0.0
Charlie Scott,560,0,34.4,44.4,18.2,77.2,3.6,4.8,1.3,2.9,0.3,3.7,17.9,16.4,3.0,,,,,,,9,4,1,1,1.0,0.0
Dennis Scott,629,376,28.6,41.7,39.7,79.3,2.8,2.1,0.8,1.2,0.3,2.0,12.9,10.7,,,,,,,,10,5,1,0,1.0,0.0
James Scott,8,0,4.0,0.0,0.0,50.0,0.8,0.4,0.3,0.3,0.0,0.6,0.1,0.1,,,,,,,,1,0,0,0,1.0,0.0
Mike Scott,555,34,16.5,45.3,36.2,75.7,3.1,0.9,0.3,0.6,0.1,1.5,6.7,7.2,,,,,,,,9,8,0,0,0.0,0.0
Ray Scott,684,0,31.2,40.5,--,72.0,10.5,2.4,--,--,--,3.0,14.9,18.0,,,,,,,,9,4,0,0,1.0,0.0
Shawnelle Scott,105,11,6.0,46.4,0.0,46.5,2.2,0.2,0.1,0.3,0.2,1.2,1.8,3.0,,,,,,,,4,2,0,0,1.0,0.0
Tre Scott,2,0,5.5,50.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,3.0,3.5,,,,,,,,,,,,,0.0
Jay Scrubb,22,1,9.3,39.0,26.7,80.0,1.4,0.4,0.4,0.6,0.1,0.6,3.8,3.0,,,,,,,,1,1,0,0,0.0,0.0
Carey Scurry,180,5,13.2,48.0,25.0,66.6,2.9,1.1,1.0,1.1,0.8,2.1,4.7,6.9,,,,,,,,3,2,0,0,1.0,0.0
Bruce Seals,235,0,24.4,43.5,--,67.5,4.6,1.2,0.7,1.4,0.6,3.3,10.3,10.6,,,,,,,,3,2,1,0,1.0,0.0
Shea Seals,4,0,2.3,12.5,0.0,50.0,1.0,0.0,0.3,0.0,0.0,0.3,1.0,0.0,,,,,,,,1,0,0,0,1.0,0.0
Malik Sealy,493,254,23.8,42.6,29.2,80.9,3.2,1.7,1.1,1.4,0.3,2.2,10.1,9.3,,,,,,,,8,4,0,0,1.0,0.0
Ed Searcy,4,0,3.0,33.3,--,100.0,0.0,0.3,0.0,--,0.0,1.0,1.5,0.8,,,,,,,,1,0,0,0,1.0,0.0
Kenny Sears,529,0,28.2,45.5,--,82.6,7.8,1.6,--,--,--,2.8,13.9,16.8,2.0,,,,,,,8,2,1,0,1.0,0.0
Wayne See,61,0,--,37.3,--,69.6,--,2.3,--,--,--,2.4,5.2,3.8,,,,,,,,1,0,0,0,1.0,0.0
Thabo Sefolosha,869,475,21.9,44.9,34.9,73.2,3.7,1.4,1.1,0.9,0.4,1.6,5.7,8.5,,,,,,0.0,1.0,14,9,1,0,1.0,0.0
Rony Seikaly,678,607,31.6,48.4,18.8,67.9,9.5,1.3,0.7,2.8,1.3,3.5,14.7,17.0,,,,,,,,11,4,0,0,1.0,0.0
Glen Selbo,13,0,--,19.6,--,75.9,--,1.8,--,--,--,1.2,3.2,1.3,,,,,,,,1,0,0,0,1.0,0.0
Josh Selby,38,0,7.8,33.0,14.3,72.0,0.5,0.9,0.2,0.9,0.0,0.6,2.2,1.1,,,,,,,,2,1,0,0,0.0,0.0
Wayne Selden,127,27,18.8,41.5,34.4,71.8,2.0,1.5,0.4,1.1,0.1,1.6,7.2,6.0,,,,,,,,3,1,0,0,0.0,0.0
Brad Sellers,398,123,18.0,45.2,20.0,79.3,2.7,1.1,0.3,0.8,0.6,1.7,6.3,6.8,,,,,,,,6,4,0,0,1.0,0.0
Phil Sellers,44,0,7.5,38.4,--,72.2,0.9,0.6,0.5,--,0.0,1.3,4.5,3.4,,,,,,,,1,1,0,0,1.0,0.0
Rollie Seltz,34,0,--,30.1,--,76.9,--,1.9,--,--,--,2.1,7.8,2.6,,,,,,,,1,0,0,0,1.0,0.0
Frank Selvy,565,0,26.4,39.4,--,72.8,3.7,2.8,--,--,--,2.2,10.8,10.2,2.0,,,,,,,9,6,2,0,1.0,0.0
Jim Seminoff,231,0,--,30.8,--,68.1,--,2.7,--,--,--,2.6,6.5,3.2,,,,,,,,4,2,1,0,1.0,0.0
Mouhamed Sene,47,3,5.5,42.7,0.0,58.9,1.6,0.0,0.1,0.3,0.5,0.9,2.2,2.6,,,,,,,,3,0,0,0,0.0,0.0
George Senesky,482,0,27.3,31.3,--,70.2,3.5,3.2,--,--,--,2.0,7.2,5.6,,,,,,,,8,6,2,1,1.0,0.0
Alperen Sengun,47,4,18.7,47.7,25.9,69.7,4.7,2.5,0.8,2.0,1.0,2.9,8.6,11.2,,,,,,,,,,,,,0.0
Kevin Seraphin,423,34,15.2,48.9,0.0,71.5,3.5,0.6,0.2,1.1,0.7,2.1,5.9,6.8,,,,,,,,7,3,0,0,1.0,0.0
Ansu Sesay,127,6,10.2,43.4,27.6,64.0,1.8,0.5,0.3,0.5,0.2,1.3,3.2,3.5,,,,,,,,4,1,0,0,1.0,0.0
Ramon Sessions,691,146,23.3,43.4,31.6,79.1,2.7,4.1,0.7,1.7,0.1,1.4,10.3,10.8,,,,,,,,11,2,0,0,1.0,0.0
Ha Seung-Jin,46,4,6.9,51.9,0.0,50.0,1.5,0.1,0.1,0.6,0.3,1.3,1.5,2.0,,,,,,,,2,0,0,0,1.0,0.0
Tom Sewell,21,0,4.1,25.0,0.0,50.0,0.2,0.3,0.1,0.3,0.0,0.6,1.0,-0.1,,,,,,,,1,0,0,0,1.0,0.0
Collin Sexton,218,208,32.9,45.8,37.8,82.7,3.0,3.3,0.8,2.5,0.1,2.3,20.0,15.2,,,,,,,,3,0,0,0,0.0,0.0
Paul Seymour,622,0,30.1,35.0,--,79.2,3.1,3.8,--,--,--,2.2,9.4,9.0,3.0,,0.0,2.0,0.0,,,12,9,3,1,1.0,0.0
Nick Shaback,53,0,--,26.5,--,71.7,--,0.5,--,--,--,1.4,4.6,-0.5,,,,,,,,1,1,0,0,1.0,0.0
Charles Shackleford,303,105,15.2,48.3,0.0,65.4,4.8,0.6,0.4,0.9,0.5,2.2,5.4,7.8,,,,,,,,6,0,0,0,1.0,0.0
Carl Shaeffer,53,0,--,35.7,--,58.3,1.0,0.9,--,--,--,2.2,3.1,1.5,,,,,,,,2,1,0,0,1.0,0.0
Lee Shaffer,196,0,28.1,42.0,--,77.6,6.3,1.2,--,--,--,3.2,16.8,14.0,1.0,,,,,,,3,3,0,0,1.0,0.0
Mustafa Shakur,25,0,6.8,33.9,9.1,52.9,0.9,1.2,0.2,0.8,0.1,0.7,2.1,1.7,,,,,,,,2,0,0,0,1.0,0.0
Landry Shamet,238,76,23.3,40.8,39.0,83.7,1.8,1.6,0.5,0.7,0.1,1.9,8.9,7.8,,,,,,,,3,3,0,0,0.0,0.0
God Shammgod,20,0,7.3,32.8,0.0,76.7,0.4,1.8,0.4,1.1,0.1,1.4,3.1,2.3,,,,,,,,1,0,0,0,1.0,0.0
Earl Shannon,134,0,--,30.5,--,59.8,--,1.3,--,--,--,2.3,8.6,1.3,,,,,,,,3,0,0,0,1.0,0.0
Howie Shannon,122,0,--,35.5,--,79.5,--,2.5,--,--,--,2.5,10.8,5.0,,,,,,,,2,0,0,0,1.0,0.0
Chuck Share,596,0,21.9,40.0,--,69.3,8.4,1.4,--,--,--,3.5,8.3,12.7,,,,,,,,9,7,2,1,1.0,0.0
Bill Sharman,711,0,32.0,42.6,--,88.3,3.9,3.0,--,--,--,2.7,17.8,15.1,8.0,,4.0,3.0,0.0,,,11,10,5,4,1.0,1.0
Day'Ron Sharpe,28,8,13.2,56.8,25.0,56.8,5.4,0.5,0.4,1.0,0.5,2.1,6.4,9.5,,,,,,,,,,,,,0.0
Walter Sharpe,8,0,2.5,36.4,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.4,1.0,0.5,,,,,,,,1,0,0,0,0.0,0.0
John Shasky,136,4,11.1,46.6,0.0,65.5,2.8,0.3,0.2,0.6,0.3,1.3,3.8,4.6,,,,,,,,3,0,0,0,1.0,0.0
Ronnie Shavlik,8,0,9.3,17.4,--,40.0,2.9,0.0,--,--,--,1.5,1.3,1.4,,,,,,,,2,0,0,0,1.0,0.0
Brian Shaw,942,361,23.0,40.3,30.4,78.2,3.4,4.2,0.8,1.8,0.3,2.1,7.0,9.4,,,,,,,,14,11,4,3,1.0,0.0
Casey Shaw,9,0,1.6,12.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.2,-0.4,,,,,,,,1,0,0,0,1.0,0.0
Marial Shayok,4,0,7.0,25.0,33.3,75.0,1.8,0.3,0.0,0.8,0.3,1.0,2.8,1.8,,,,,,,,1,0,0,0,0.0,0.0
Bob Shea,43,0,--,24.2,--,57.6,--,0.1,--,--,--,1.0,2.2,-0.7,,,,,,,,1,0,0,0,1.0,0.0
Fred Sheffield,22,0,--,19.9,--,61.5,--,0.2,--,--,--,1.5,3.4,-2.2,,,,,,,,1,0,0,0,1.0,0.0
Craig Shelton,59,0,10.3,45.3,0.0,60.0,2.4,0.5,0.3,1.0,0.1,2.2,4.1,3.8,,,,,,,,2,0,0,0,1.0,0.0
Lonnie Shelton,673,253,27.5,49.2,9.7,73.8,6.1,2.2,1.1,2.2,0.8,3.8,12.0,14.4,1.0,,,,,0.0,1.0,10,6,1,1,1.0,0.0
Tornike Shengelia,45,0,5.5,45.1,12.5,50.0,0.9,0.4,0.1,0.5,0.0,0.6,1.3,1.3,,,,,,,,2,0,0,0,0.0,0.0
Jeffrey Sheppard,18,5,10.3,38.5,28.6,61.5,1.2,0.9,0.2,0.4,0.0,0.7,2.2,2.5,,,,,,,,1,1,0,0,1.0,0.0
Steve Sheppard,106,0,9.2,45.9,--,63.3,1.7,0.6,0.2,0.7,0.0,0.9,3.5,3.3,,,,,,,,2,0,0,0,1.0,0.0
Ed Sherod,64,37,25.4,40.6,7.7,65.0,2.3,4.9,1.5,1.6,0.2,1.8,6.2,9.1,,,,,,,,2,2,0,0,1.0,0.0
Charley Shipp,23,0,--,25.5,--,72.5,--,2.0,--,--,--,2.0,4.7,1.6,,,,,,,,1,0,0,0,1.0,0.0
Paul Shirley,18,0,6.7,39.5,0.0,42.9,1.1,0.4,0.1,0.6,0.1,0.7,1.8,1.3,,,,,,,,3,0,0,0,1.0,0.0
Gene Short,34,0,6.5,35.2,--,62.5,1.4,0.3,0.2,--,0.1,1.1,2.5,2.4,,,,,,,,1,0,0,0,1.0,0.0
Purvis Short,842,347,29.2,47.4,28.2,82.4,4.3,2.5,1.0,2.0,0.2,2.9,17.3,14.9,,,,,,,,12,3,0,0,1.0,0.0
Dexter Shouse,3,0,6.0,0.0,0.0,0.0,0.0,0.7,0.3,0.7,0.3,0.7,0.0,-0.7,,,,,,,,1,0,0,0,1.0,0.0
Dick Shrider,4,0,--,0.0,--,33.3,--,0.5,--,--,--,0.5,0.3,0.3,,,,,,,,1,0,0,0,1.0,0.0
Gene Shue,699,0,33.4,39.6,--,80.6,4.1,3.7,--,--,--,2.0,14.4,13.2,5.0,,1.0,1.0,0.0,,,10,7,0,0,1.0,0.0
John Shumate,318,0,28.9,51.6,0.0,72.0,7.5,1.8,1.0,2.2,0.7,2.3,12.3,16.7,,,,,,,,5,2,0,0,1.0,0.0
Iman Shumpert,461,246,24.9,39.1,33.7,76.4,3.3,1.8,1.1,1.1,0.3,2.3,7.2,8.2,,,,,,,,10,6,3,1,0.0,0.0
Alexey Shved,182,25,18.0,36.9,30.6,76.2,2.0,2.5,0.6,1.3,0.3,1.1,7.4,6.7,,,,,,,,3,0,0,0,0.0,0.0
Pascal Siakam,374,280,28.9,49.0,32.8,77.4,6.2,2.9,0.9,1.7,0.7,2.7,15.2,17.4,1.0,,0.0,1.0,0.0,,,5,4,1,1,0.0,0.0
Jordan Sibert,1,0,4.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,1,0,0,0,0.0,0.0
Sam Sibert,5,0,5.2,30.8,--,80.0,0.8,0.0,--,--,--,0.8,2.4,1.2,,,,,,,,1,0,0,0,1.0,0.0
Mark Sibley,28,0,4.4,35.7,--,85.7,0.9,0.5,0.1,--,0.0,0.8,1.6,1.9,,,,,,,,1,0,0,0,1.0,0.0
Jerry Sichting,598,195,21.3,50.7,27.1,85.7,1.4,3.3,0.7,1.1,0.0,1.6,6.9,8.2,,,,,,,,10,5,2,1,1.0,0.0
Larry Siegfried,550,0,24.8,40.9,--,85.4,2.8,3.5,--,--,--,2.4,10.8,11.1,,,,,,,,9,6,5,5,1.0,0.0
Ralph Siewert,21,0,--,13.6,--,53.3,--,0.2,--,--,--,0.9,1.0,-1.0,,,,,,,,1,0,0,0,1.0,0.0
Jack Sikma,1107,739,33.4,46.4,32.8,84.9,9.8,3.2,1.0,2.3,0.9,3.5,15.6,20.8,7.0,,,,,0.0,1.0,14,11,2,1,1.0,1.0
James Silas,357,34,24.2,48.5,0.0,85.2,2.1,3.4,0.7,2.1,0.2,2.0,14.2,12.5,,,,,,,,6,4,0,0,1.0,0.0
Paul Silas,1254,0,27.9,43.2,0.0,67.3,9.9,2.1,0.6,1.4,0.2,2.5,9.4,15.7,2.0,,,,,2.0,3.0,16,14,4,3,1.0,0.0
Xavier Silas,4,0,11.5,22.2,12.5,66.7,1.5,0.8,0.3,0.8,0.0,1.5,2.8,0.8,,,,,,,,2,1,0,0,1.0,0.0
Garret Siler,21,0,4.8,54.8,0.0,50.0,1.3,0.1,0.0,0.5,0.2,1.0,2.1,2.2,,,,,,,,1,0,0,0,0.0,0.0
Mike Silliman,36,0,10.2,45.6,--,48.7,1.7,0.6,--,--,--,1.0,2.5,3.1,,,,,,,,1,0,0,0,1.0,0.0
Chris Silva,69,0,7.7,60.6,25.0,70.7,2.7,0.5,0.1,0.7,0.4,1.9,2.8,4.9,,,,,,,,2,0,0,0,0.0,0.0
Wayne Simien,51,2,9.9,46.9,0.0,85.4,1.9,0.2,0.3,0.5,0.0,1.6,3.3,3.6,,,,,,,,2,1,1,1,1.0,0.0
Ben Simmons,275,275,33.9,56.0,14.7,59.7,8.1,7.7,1.7,3.4,0.7,2.8,15.9,23.7,3.0,,0.0,0.0,1.0,2.0,0.0,4,3,0,0,0.0,0.0
Bobby Simmons,466,228,24.7,43.7,39.6,82.3,3.8,1.5,0.8,1.1,0.2,2.5,9.0,9.6,,,,,,,,10,2,0,0,1.0,0.0
Cedric Simmons,75,4,9.4,40.9,0.0,39.0,1.9,0.2,0.1,0.4,0.4,1.2,2.2,2.6,,,,,,,,3,0,0,0,0.0,0.0
